STATIONS_ID;MESS_DATUM;QUALITAETS_NIVEAU;LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE;WINDGESCHWINDIGKEIT;LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM;WINDSPITZE_MAXIMUM;NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER;SCHNEEHOEHE;eor
     1691;19750904;   5;   15.2;  13.5;   6.3;  994.30;   75.00;   1.5;   20.6;   12.4;   13.0;   5.7;   0.1;   1;    4.500;   0;eor
     1691;19750905;   5;   14.5;  12.4;   5.0;  994.40;   77.00;   0.6;   21.1;    7.5;    6.4;   4.9;   0.0;   1;    5.800;   0;eor
     1691;19750906;   5;   15.1;  12.5;   6.3;  994.00;   74.00;   1.0;   21.4;   10.7;    9.3;   5.1;   0.0;   0;    7.200;   0;eor
     1691;19750907;   5;   13.7;  12.9;   5.3;  998.40;   82.00;   1.2;   19.2;   10.4;    9.0;  11.3;   0.5;   1;    3.600;   0;eor
     1691;19750908;   5;   12.6;  10.3;   0.3; 1003.20;   73.00;   0.8;   21.5;    5.5;    4.4;   6.2;   0.0;   0;   11.700;   0;eor
     1691;19750909;   5;   16.5;  11.7;   4.0;  997.00;   67.00;   2.0;   24.5;    7.2;    5.7;   9.3;   0.0;   1;    8.300;   0;eor
     1691;19750910;   5;   17.8;  15.3;   7.3;  993.20;   76.00;   2.7;   22.4;   15.0;   12.5;  11.3;   6.4;   1;    1.100;   0;eor
     1691;19750911;   5;   15.0;  15.5;   7.7;  989.20;   89.00;   1.6;   19.0;   13.2;   12.0;   9.8;   1.5;   1;    0.500;   0;eor
     1691;19750912;   5;   12.1;  12.1;   6.0;  983.90;   83.00;   3.2;   19.3;   10.2;   10.6;  16.5;   3.3;   1;    4.400;   0;eor
     1691;19750913;   5;   12.0;   9.9;   4.3;  988.20;   70.00;   4.2;   17.0;    9.0;    7.3;  14.9;   2.5;   1;    7.500;   0;eor
     1691;19750914;   5;   14.4;  13.1;   7.7;  982.40;   79.00;   4.3;   17.6;   10.3;    8.7;  11.3;   0.2;   1;    0.500;   0;eor
     1691;19750915;   5;   12.5;  12.0;   5.0;  994.00;   80.00;   1.7;   16.7;   10.3;   10.2;   6.4;   0.0;   0;    1.200;   0;eor
     1691;19750916;   5;   15.6;  13.9;   2.7; 1000.60;   81.00;   1.2;   23.7;    6.7;    5.7;   7.4;   0.0;   0;    8.600;   0;eor
     1691;19750917;   5;   19.4;  16.4;   1.7; 1003.90;   75.00;   1.2;   29.6;   12.4;   10.6;   7.2;   0.0;   0;    8.100;   0;eor
     1691;19750918;   5;   17.0;  14.4;   3.3; 1004.30;   74.00;   1.2;   24.3;   14.2;   11.9;   3.9;   6.2;   1;    6.500;   0;eor
     1691;19750919;   5;   14.9;  14.8;   7.3; 1006.70;   87.00;   1.3;   18.1;   13.4;   13.0;   4.1;   0.1;   1;    0.800;   0;eor
     1691;19750920;   5;   14.6;  13.3;   2.3; 1004.70;   80.00;   0.8;   21.3;   11.6;   10.4;   3.9;   0.0;   0;    9.800;   0;eor
     1691;19750921;   5;   15.3;  13.9;   6.0; 1005.90;   82.00;   1.4;   21.6;    9.0;    7.2;   6.2;   0.2;   1;    5.000;   0;eor
     1691;19750922;   5;   12.6;  11.9;   2.7; 1009.60;   82.00;   1.0;   19.5;    7.8;    6.3;   4.1;   0.0;   0;    6.800;   0;eor
     1691;19750923;   5;   16.2;  13.7;   3.3; 1001.20;   77.00;   2.0;   23.4;    8.5;    6.8;   9.3;   0.0;   0;    7.200;   0;eor
     1691;19750924;   5;   16.2;  14.3;   7.3;  997.00;   78.00;   2.5;   19.2;   12.8;   10.1;   8.2;   0.0;   0;    1.300;   0;eor
     1691;19750925;   5;   19.1;  13.3;   6.3;  984.20;   63.00;   4.5;   21.0;   13.2;   10.4;  12.9;   0.9;   1;    4.100;   0;eor
     1691;19750926;   5;   11.9;  12.1;   4.0;  982.20;   82.00;   4.6;   20.5;    9.4;   13.2;  17.0;  14.0;   1;    2.700;   0;eor
     1691;19750927;   5;   16.5;  14.5;   6.0;  988.20;   81.00;   4.1;   19.7;    7.7;    5.2;  14.4;   2.3;   1;    0.600;   0;eor
     1691;19750928;   5;   14.9;  11.5;   4.7;  998.20;   65.00;   3.3;   20.1;   12.0;   13.0;  16.5;   4.6;   1;    4.800;   0;eor
     1691;19750929;   5;   17.6;  16.1;   5.0;  998.40;   81.00;   1.4;   23.2;   11.1;    9.3;   6.7;   0.0;   0;    6.700;   0;eor
     1691;19750930;   5;   18.6;  16.4;   3.0;  990.20;   78.00;   1.3;   26.6;   12.1;   10.1;   7.7;   4.0;   1;    9.100;   0;eor
     1691;19751001;   5;   12.5;  11.7;   3.3;  996.20;   78.00;   2.6;   18.7;   10.5;   11.4;  11.3;   0.0;   0;    5.500;   0;eor
     1691;19751002;   5;   12.3;  11.3;   4.7; 1001.60;   81.00;   1.2;   19.1;    5.6;    4.3;   6.7;   1.2;   1;    5.100;   0;eor
     1691;19751003;   5;   13.0;  12.5;   7.3;  997.40;   81.00;   4.1;   18.4;   11.2;   10.6;  16.7;   1.7;   1;    1.900;   0;eor
     1691;19751004;   5;   10.9;   9.5;   7.0; 1004.40;   74.00;   2.9;   13.5;    6.6;    4.5;   9.3;   1.1;   1;    1.800;   0;eor
     1691;19751005;   5;   11.6;  12.7;   8.0; 1004.80;   94.00;   2.5;   12.9;    9.4;    8.8;   8.2;   3.6;   1;    0.000;   0;eor
     1691;19751006;   5;   13.0;  11.6;   7.3; 1005.80;   78.00;   2.6;   15.2;   11.0;   10.0;   7.7;   0.0;   1;    2.100;   0;eor
     1691;19751007;   5;    9.9;   9.5;   7.0; 1003.60;   75.00;   4.1;   13.5;    8.7;    9.4;  14.5;   0.4;   1;    2.900;   0;eor
     1691;19751008;   5;    9.2;   9.2;   7.3; 1003.10;   79.00;   3.3;   11.6;    8.4;    7.0;  11.8;   0.7;   1;    0.700;   0;eor
     1691;19751009;   5;    6.9;   8.8;   7.7;  997.80;   86.00;   2.2;    9.0;    5.7;    5.0;  10.3;   1.3;   1;    0.400;   0;eor
     1691;19751010;   5;    2.6;   6.7;   5.3;  999.40;   88.00;   1.7;    6.2;    1.5;    2.1;   9.3;   0.7;   1;    1.500;   0;eor
     1691;19751011;   5;    2.8;   6.0;   3.7; 1005.00;   81.00;   1.6;    8.0;   -2.5;   -3.3;   9.0;   0.0;   0;    6.600;   0;eor
     1691;19751012;   5;    4.4;   5.5;   1.3; 1003.00;   68.00;   2.6;    9.6;   -1.2;   -3.0;  14.1;   0.6;   1;    9.100;   0;eor
     1691;19751013;   5;    6.0;   8.0;   8.0;  990.70;   86.00;   1.6;    8.1;    2.6;   -0.6;  10.2;   4.2;   1;    0.000;   0;eor
     1691;19751014;   5;    4.8;   7.9;   8.0;  991.00;   93.00;   1.9;    7.1;    2.1;    3.4;   6.7;   8.2;   8;    0.000;   0;eor
     1691;19751015;   5;    7.6;   9.5;   6.0;  990.60;   91.00;   1.9;   10.5;    3.0;    0.4;   7.7;   0.5;   1;    0.100;   0;eor
     1691;19751016;   5;    8.2;   9.1;   4.0;  989.40;   82.00;   1.0;   15.9;    3.6;    1.5;   5.1;   0.0;   0;    6.000;   0;eor
     1691;19751017;   5;    9.3;  10.1;   7.7;  988.60;   88.00;   1.4;   11.5;    4.0;    2.0;   6.7;   4.4;   1;    0.100;   0;eor
     1691;19751018;   5;    9.8;  10.3;   8.0;  995.00;   85.00;   2.8;   11.1;    8.5;    7.0;   8.8;   0.5;   1;    0.000;   0;eor
     1691;19751019;   5;    9.2;  10.7;   8.0; 1000.20;   91.00;   2.8;   10.1;    8.1;    7.4;   8.8;   0.3;   1;    0.000;   0;eor
     1691;19751020;   5;    7.6;   8.7;   8.0; 1002.00;   82.00;   2.0;   10.0;    7.0;    6.8;   8.2;   1.7;   1;    0.600;   0;eor
     1691;19751021;   5;    8.0;   9.9;   8.0; 1002.60;   92.00;   0.8;    9.0;    6.6;    5.1;   4.2;   1.2;   1;    0.000;   0;eor
     1691;19751022;   5;    7.6;  10.0;   8.0; 1007.60;   96.00;   1.0;    8.0;    6.2;    4.4;   3.6;   0.6;   1;    0.000;   0;eor
     1691;19751023;   5;    9.2;   9.7;   6.3; 1009.40;   84.00;   1.4;   11.8;    6.8;    6.3;   4.6;   0.0;   0;    6.700;   0;eor
     1691;19751024;   5;    9.6;  10.0;   5.3; 1008.40;   83.00;   1.9;   14.5;    6.1;    2.6;   9.3;   0.0;   0;    7.600;   0;eor
     1691;19751025;   5;    7.6;   9.3;   3.0; 1011.40;   85.00;   0.9;   13.1;    4.8;    3.7;   4.1;   0.0;   0;    4.800;   0;eor
     1691;19751026;   5;    4.7;   7.7;   5.7; 1011.40;   88.00;   0.8;   12.2;    2.0;    1.3;   3.2;   0.0;   1;    4.800;   0;eor
     1691;19751027;   5;    5.6;   7.6;   2.7; 1011.00;   82.00;   0.7;   15.2;    0.9;   -0.1;   3.2;   0.3;   1;    6.800;   0;eor
     1691;19751028;   5;    4.3;   7.7;   6.0; 1009.90;   92.00;   1.1;    7.1;    2.0;   -0.7;   4.6;   0.1;   1;    2.000;   0;eor
     1691;19751029;   5;    4.7;   7.1;   4.3; 1005.20;   81.00;   2.0;   10.7;    2.0;    2.0;   5.7;   0.0;   0;    6.900;   0;eor
     1691;19751030;   5;    5.3;   7.6;   1.7; 1001.40;   85.00;   1.5;   11.7;    0.4;   -1.7;   4.6;   0.0;   0;    7.700;   0;eor
     1691;19751031;   5;    6.8;   8.7;   0.7;  995.90;   85.00;   0.8;   14.5;    1.7;   -0.1;   4.1;   0.0;   0;    7.900;   0;eor
     1691;19751101;   5;    7.6;   9.3;   3.7;  992.70;   87.00;   0.9;   13.4;    2.5;    0.8;   4.6;   0.0;   1;    2.700;   0;eor
     1691;19751102;   5;    8.3;  10.0;   4.0; 1000.70;   88.00;   1.2;   13.0;    4.4;    2.5;   4.8;   0.6;   1;    1.600;   0;eor
     1691;19751103;   5;    6.7;   8.8;   4.0; 1005.10;   88.00;   1.5;   11.0;    2.9;    0.8;   5.7;   0.7;   1;    1.900;   0;eor
     1691;19751104;   5;    7.8;   9.7;   8.0; 1010.40;   94.00;   1.0;    8.5;    4.6;    1.8;   3.1;   0.9;   1;    0.000;   0;eor
     1691;19751105;   5;    5.7;   7.9;   4.3; 1008.20;   82.00;   1.2;    9.6;    3.0;    7.0;   5.4;   0.0;   0;    1.400;   0;eor
     1691;19751106;   5;    5.4;   7.1;   3.3; 1003.90;   81.00;   1.2;    9.0;   -0.5;   -1.0;   3.3;   0.0;   1;    6.100;   0;eor
     1691;19751107;   5;    6.6;   8.4;   7.7; 1004.00;   86.00;   0.9;    8.1;    5.4;    5.0;   3.8;   0.7;   1;    0.000;   0;eor
     1691;19751108;   5;    6.1;   7.2;   2.7; 1008.80;   76.00;   2.6;    9.3;    3.5;    4.7;   9.3;   0.0;   0;    4.700;   0;eor
     1691;19751109;   5;    4.4;   6.8;   7.7; 1002.40;   79.00;   2.8;    7.5;    3.5;    1.4;  10.8;   0.0;   1;    2.700;   0;eor
     1691;19751110;   5;    4.0;   6.9;   7.7;  999.60;   87.00;   1.0;    6.1;   -0.1;   -0.5;   3.1;   0.0;   0;    0.000;   0;eor
     1691;19751111;   5;    3.8;   6.9;   8.0; 1005.60;   86.00;   1.1;    6.1;    2.4;    2.2;   6.2;   0.0;   0;    0.000;   0;eor
     1691;19751112;   5;    2.0;   5.9;   7.3; 1003.80;   83.00;   3.2;    3.5;    0.9;    0.2;  11.8;   7.0;   8;    0.300;   0;eor
     1691;19751113;   5;    1.9;   5.7;   6.7; 1000.20;   81.00;   3.0;    3.1;    0.4;    0.0;   9.8;   0.0;   0;    2.700;   0;eor
     1691;19751114;   5;    3.4;   6.5;   8.0; 1004.00;   84.00;   2.2;    4.0;    1.6;    1.0;   6.2;   0.4;   1;    0.000;   0;eor
     1691;19751115;   5;    4.3;   7.1;   6.3; 1001.10;   83.00;   2.0;    6.8;    3.0;    2.8;   8.2;   0.1;   1;    1.000;   0;eor
     1691;19751116;   5;    4.1;   6.5;   7.3;  971.60;   81.00;   4.0;    5.0;    2.2;   -1.0;  16.5;   4.0;   1;    0.000;   0;eor
     1691;19751117;   5;    6.0;   7.7;   7.3;  972.60;   79.00;   1.6;   10.3;    3.6;    3.0;   5.4;   0.0;   0;    2.400;   0;eor
     1691;19751118;   5;    3.2;   6.7;   7.7;  980.70;   88.00;   2.5;    4.3;    0.6;   -1.8;   8.6;   0.4;   1;    0.000;   0;eor
     1691;19751119;   5;    4.9;   7.5;   7.7;  987.40;   86.00;   2.9;    6.2;    2.3;   -1.0;  10.3;   5.4;   1;    0.000;   0;eor
     1691;19751120;   5;    4.8;   8.0;   7.7;  983.10;   87.00;   4.8;    9.3;    2.6;    4.2;  17.7;   2.1;   1;    0.900;   0;eor
     1691;19751121;   5;    1.9;   6.0;   5.3;  997.10;   87.00;   2.9;    4.0;   -2.0;   -4.8;   9.8;   8.6;   8;    1.500;   0;eor
     1691;19751122;   5;   -0.1;   5.2;   3.0; 1001.00;   82.00;   3.2;    4.1;   -2.0;   -0.6;  15.4;   0.1;   7;    2.700;   0;eor
     1691;19751123;   5;   -3.1;   3.7;   3.0; 1007.40;   78.00;   1.3;    0.5;   -6.0;   -8.0;   6.2;   0.0;   0;    5.600;   0;eor
     1691;19751124;   5;   -3.5;   3.2;   2.3; 1005.40;   70.00;   1.6;    0.5;   -6.9;   -9.6;   4.9;   0.0;   0;    7.000;   0;eor
     1691;19751125;   5;   -1.6;   4.1;   5.0;  999.80;   75.00;   3.0;    0.9;   -5.4;   -8.4;   8.2;   0.0;   0;    4.400;   0;eor
     1691;19751126;   5;    3.3;   6.0;   7.0;  990.60;   78.00;   3.5;    4.6;   -1.5;   -4.4;  10.0;   0.4;   1;    0.000;   0;eor
     1691;19751127;   5;    4.1;   6.1;   7.3;  986.00;   74.00;   4.4;    5.3;    3.0;    1.0;  16.5;   1.4;   1;    0.300;   0;eor
     1691;19751128;   5;    6.8;   8.1;   6.0;  979.10;   83.00;   4.8;    9.0;    1.2;    0.0;  16.0;   2.0;   1;    4.000;   0;eor
     1691;19751129;   5;    3.6;   6.8;   5.7;  981.50;   84.00;   3.0;   11.8;    2.0;    2.4;  22.7;   3.9;   1;    0.000;   0;eor
     1691;19751130;   5;    3.6;   7.2;   7.7;  987.80;   92.00;   0.4;    5.4;    0.3;   -2.1;   3.1;   0.2;   1;    0.000;   0;eor
     1691;19751201;   5;    3.5;   6.5;   5.7;  995.50;   82.00;   2.5;    5.5;    2.2;   -0.1;  12.9;   0.0;   0;    3.300;   0;eor
     1691;19751202;   5;    6.4;   6.9;   7.7;  979.20;   73.00;   5.3;    7.5;    2.2;   -0.1;  18.3;   1.4;   1;    0.000;   0;eor
     1691;19751203;   5;    6.0;   7.3;   6.7;  991.20;   78.00;   2.5;    7.4;    5.2;    2.4;   7.7;   0.2;   1;    0.200;   0;eor
     1691;19751204;   5;    4.5;   6.4;   7.3; 1005.80;   76.00;   2.8;    6.2;    3.0;   -0.1;  10.3;   0.5;   1;    0.000;   0;eor
     1691;19751205;   5;    4.0;   7.6;   8.0; 1004.80;   94.00;   2.7;    4.6;    2.9;    2.7;   7.2;   1.1;   1;    0.000;   0;eor
     1691;19751206;   5;    6.1;   7.5;   7.0; 1001.60;   74.00;   4.4;    9.0;    3.6;    3.6;  15.4;   0.1;   1;    0.700;   0;eor
     1691;19751207;   5;    4.2;   6.8;   7.7; 1001.40;   83.00;   2.4;    5.0;    2.6;   -0.1;  11.3;   1.5;   1;    0.000;   0;eor
     1691;19751208;   5;    4.6;   6.3;   8.0;  999.50;   73.00;   3.9;    6.4;    3.9;    2.7;  12.4;   0.0;   0;    0.000;   0;eor
     1691;19751209;   5;    4.2;   6.3;   7.0; 1003.80;   78.00;   1.7;    5.9;    1.2;   -1.9;   7.7;   0.0;   1;    0.600;   0;eor
     1691;19751210;   5;    4.3;   6.9;   8.0; 1005.80;   84.00;   1.6;    5.1;    3.9;    3.0;   5.1;   0.8;   1;    0.000;   0;eor
     1691;19751211;   5;    5.0;   7.3;   7.3; 1005.60;   84.00;   0.9;    6.4;    4.0;    3.0;   6.4;   0.0;   0;    0.100;   0;eor
     1691;19751212;   5;    2.8;   6.0;   7.7;  993.90;   81.00;   2.3;    4.9;    2.4;   -0.6;   6.2;   0.2;   8;    0.000;   0;eor
     1691;19751213;   5;    0.0;   5.5;   6.3;  997.10;   83.00;   2.1;    2.6;   -2.0;    0.6;   9.3;   2.6;   8;    0.000;   0;eor
     1691;19751214;   5;   -3.7;   4.3;   5.3; 1010.20;   88.00;   1.5;   -1.4;   -6.0;   -6.0;   6.2;   0.0;   1;    0.400;   0;eor
     1691;19751215;   5;   -5.0;   3.9;   5.3; 1006.70;   89.00;   0.8;   -2.9;   -7.0;   -9.6;   4.1;   0.0;   0;    0.000;   0;eor
     1691;19751216;   5;   -4.4;   4.1;   8.0;  994.60;   92.00;   1.4;   -3.4;   -7.2;   -9.9;   4.1;   0.0;   8;    0.000;   0;eor
     1691;19751217;   5;   -0.7;   5.1;   7.3;  990.40;   88.00;   1.9;    0.3;   -4.5;   -5.2;   7.7;   0.1;   7;    0.000;   0;eor
     1691;19751218;   5;   -5.9;   3.6;   0.0; 1003.10;   87.00;   0.8;    0.4;   -8.0;   -9.4;   3.6;   0.0;   0;    6.100;   0;eor
     1691;19751219;   5;   -3.3;   3.2;   6.7; 1004.60;   72.00;   1.4;   -1.0;  -10.2;  -12.6;   5.1;   0.0;   7;    0.000;   0;eor
     1691;19751220;   5;    0.3;   5.5;   8.0; 1011.00;   90.00;   1.2;    1.5;   -1.7;   -2.4;   2.6;   0.1;   8;    0.000;   0;eor
     1691;19751221;   5;    3.0;   6.7;   8.0; 1011.90;   88.00;   2.3;    3.8;    1.2;    0.4;   7.0;   0.1;   1;    0.000;   0;eor
     1691;19751222;   5;    3.9;   6.4;   8.0; 1009.90;   80.00;   2.5;    4.5;    2.5;    1.0;   6.2;   0.0;   0;    0.000;   0;eor
     1691;19751223;   5;    3.6;   6.3;   7.7; 1007.20;   79.00;   2.3;    4.5;    3.3;    2.0;   8.2;   0.0;   1;    0.000;   0;eor
     1691;19751224;   5;    3.1;   6.1;   8.0;  998.60;   80.00;   3.4;    4.1;    2.0;    1.0;   9.8;   3.9;   8;    0.000;   0;eor
     1691;19751225;   5;    2.6;   6.8;   8.0;  996.70;   93.00;   3.1;    3.6;    1.5;    0.1;   9.3;   2.2;   8;    0.000;   0;eor
     1691;19751226;   5;    4.6;   7.2;   7.0; 1003.10;   88.00;   3.3;    6.6;    0.0;   -3.0;  12.9;   0.0;   1;    0.200;   0;eor
     1691;19751227;   5;    6.0;   7.3;   8.0; 1007.20;   77.00;   3.6;    7.4;    5.4;    5.0;   9.3;   0.0;   0;    0.000;   0;eor
     1691;19751228;   5;    2.8;   6.4;   7.7; 1005.10;   84.00;   3.1;    5.5;    2.0;    2.2;   7.7;   0.0;   0;    0.000;   0;eor
     1691;19751229;   5;    2.2;   6.0;   7.3; 1003.90;   84.00;   2.4;    3.3;    1.5;    1.2;   4.6;   0.0;   0;    0.000;   0;eor
     1691;19751230;   5;    1.8;   5.6;   4.3; 1003.00;   79.00;   3.1;    3.2;    1.0;    0.1;   9.8;   0.0;   0;    2.100;   0;eor
     1691;19751231;   5;    3.8;   6.3;   7.3;  995.10;   79.00;   5.0;    4.7;    1.0;   -1.0;  14.9;   4.5;   1;    0.100;   0;eor
     1691;19760101;   5;    3.5;   6.3;   8.0;  995.10;   80.00;   3.2;    5.2;    2.5;    2.0;  12.9;  18.0;   8;    0.200;   0;eor
     1691;19760102;   5;    2.5;   6.4;   7.3;  991.10;   88.00;   3.7;    9.6;    1.0;    0.0;  17.5;   7.9;   8;    1.000;   0;eor
     1691;19760103;   5;    3.9;   6.3;   6.7;  979.10;   76.00;   9.0;   11.4;    0.9;    2.2;  31.4;   7.6;   8;    3.200;   0;eor
     1691;19760104;   5;    1.0;   5.5;   3.3; 1001.20;   82.00;   3.8;    3.5;    0.1;   -0.2;  18.5;   0.2;   8;    1.500;   0;eor
     1691;19760105;   5;    2.9;   6.5;   8.0;  991.00;   87.00;   4.1;    8.0;   -0.4;   -2.6;  16.0;   7.3;   8;    0.000;   0;eor
     1691;19760106;   5;    1.1;   6.4;   7.7;  996.60;   95.00;   1.4;    3.3;    0.7;   -0.1;   4.8;   4.9;   8;    0.000;   0;eor
     1691;19760107;   5;    5.7;   7.6;   7.7; 1002.40;   86.00;   2.2;    8.2;   -1.0;   -3.7;  10.3;   0.2;   1;    0.000;   0;eor
     1691;19760108;   5;    6.5;   7.3;   8.0; 1003.10;   75.00;   3.4;    7.2;    6.0;    5.1;   9.8;   0.0;   0;    0.000;   0;eor
     1691;19760109;   5;    5.8;   7.9;   8.0; 1003.80;   84.00;   3.2;    7.0;    5.3;    4.6;   8.2;   1.3;   1;    0.000;   0;eor
     1691;19760110;   5;    5.0;   8.0;   8.0;  996.70;   93.00;   3.5;    5.6;    3.5;    3.8;  10.8;   9.8;   1;    0.000;   0;eor
     1691;19760111;   5;    9.0;   9.3;   8.0;  995.10;   82.00;   5.1;    9.8;    5.4;    4.4;  16.5;   1.2;   1;    0.100;   0;eor
     1691;19760112;   5;    8.8;   9.1;   8.0;  999.40;   81.00;   4.9;    9.6;    7.8;    7.5;  14.9;   3.3;   1;    0.000;   0;eor
     1691;19760113;   5;    5.0;   7.7;   7.0;  999.40;   83.00;   4.1;    9.5;    2.8;    7.0;  16.0;   5.6;   1;    0.000;   0;eor
     1691;19760114;   5;    6.2;   8.1;   8.0;  995.00;   84.00;   3.5;    8.3;    2.6;    0.4;  14.2;   5.5;   1;    0.000;   0;eor
     1691;19760115;   5;    3.8;   7.2;   8.0; 1002.20;   89.00;   3.1;    5.7;    1.8;    3.7;  12.4;   7.9;   8;    0.000;   0;eor
     1691;19760116;   5;    3.4;   6.5;   8.0; 1004.80;   85.00;   1.7;    4.8;    1.3;    0.8;   8.2;   1.2;   1;    0.000;   0;eor
     1691;19760117;   5;    2.2;   5.9;   5.7; 1002.80;   78.00;   3.0;    5.7;    0.4;    0.6;  14.1;   0.5;   1;    0.500;   0;eor
     1691;19760118;   5;    3.9;   6.9;   7.7; 1000.80;   87.00;   1.7;    5.0;   -0.5;   -3.0;   8.2;   0.3;   1;    0.000;   0;eor
     1691;19760119;   5;    4.4;   6.4;   7.0;  995.50;   76.00;   3.7;    5.7;    2.1;    1.4;  12.4;   1.7;   1;    0.800;   0;eor
     1691;19760120;   5;    5.6;   7.3;   6.0;  981.50;   80.00;   6.4;    7.2;    4.2;    3.0;  23.7;  12.9;   8;    0.000;   0;eor
     1691;19760121;   5;    4.2;   6.8;   8.0;  983.60;   83.00;   7.0;    5.7;    1.6;    0.2;  23.4;   6.8;   8;    0.200;   0;eor
     1691;19760122;   5;    5.9;   6.9;   7.3;  983.60;   77.00;   5.8;    8.0;    2.0;    0.6;  23.7;   6.6;   8;    0.300;   0;eor
     1691;19760123;   5;    3.8;   6.8;   7.0;  978.80;   81.00;   5.8;    8.9;    1.0;    4.2;  20.6;   4.7;   8;    1.200;   0;eor
     1691;19760124;   5;   -0.5;   4.5;   7.0;  984.80;   77.00;   2.6;    2.0;   -2.4;   -4.0;   9.8;   6.6;   7;    2.700;   5;eor
     1691;19760125;   5;   -4.2;   4.5;   5.0;  986.20;   90.00;   1.9;    0.0;   -7.7;   -2.6;   8.4;   1.0;   7;    3.000;  10;eor
     1691;19760126;   5;   -7.6;   3.1;   3.3;  989.20;   88.00;   1.1;   -4.0;  -10.5;  -17.9;   6.7;   0.0;   7;    2.200;   7;eor
     1691;19760127;   5;   -5.6;   3.6;   3.3;  983.60;   84.00;   2.4;   -1.0;   -9.5;  -15.8;   8.2;   0.0;   7;    0.700;   6;eor
     1691;19760128;   5;  -11.0;   2.7;   8.0;  994.80;   94.00;   0.4;   -8.0;  -12.6;  -16.4;   3.1;   0.0;   8;    0.200;   5;eor
     1691;19760129;   5;   -7.9;   2.7;   4.3;  997.60;   78.00;   2.2;   -5.8;  -12.6;  -14.7;   9.8;   0.0;   8;    5.000;   5;eor
     1691;19760130;   5;   -7.4;   2.7;   4.7;  994.30;   77.00;   2.9;   -5.3;   -8.7;  -14.8;  11.3;   0.0;   7;    4.900;   5;eor
     1691;19760131;   5;   -5.0;   3.1;   5.3;  989.80;   75.00;   2.8;   -2.8;   -8.5;  -11.8;  11.4;   0.0;   1;    4.200;   5;eor
     1691;19760201;   5;   -4.2;   3.5;   7.7;  990.40;   79.00;   2.1;   -2.0;   -6.2;   -7.1;  10.3;   0.0;   7;    2.900;   5;eor
     1691;19760202;   5;   -1.0;   4.7;   8.0;  988.20;   85.00;   1.5;    0.2;   -4.3;   -4.8;   6.7;   0.0;   0;    0.000;   5;eor
     1691;19760203;   5;   -0.4;   5.2;   8.0;  986.60;   87.00;   2.0;    0.4;   -0.7;   -1.6;   5.1;   0.0;   0;    0.000;   4;eor
     1691;19760204;   5;    0.2;   5.2;   8.0;  992.00;   85.00;   1.7;    0.8;   -0.6;   -1.6;   7.7;   0.0;   0;    0.000;   4;eor
     1691;19760205;   5;    0.3;   5.2;   8.0;  994.30;   84.00;   1.8;    1.0;   -0.8;   -1.5;   7.7;   0.0;   0;    0.000;   4;eor
     1691;19760206;   5;   -1.4;   4.7;   4.7;  995.50;   84.00;   1.5;    0.5;   -2.5;   -6.6;   7.2;   0.0;   0;    0.300;   4;eor
     1691;19760207;   5;   -2.7;   4.0;   0.0; 1001.50;   81.00;   0.8;    2.0;   -7.0;  -11.4;   6.2;   0.0;   0;    6.400;   4;eor
     1691;19760208;   5;   -1.8;   4.7;   5.3; 1004.60;   90.00;   1.2;    0.5;   -7.9;  -12.4;   6.3;   0.0;   8;    0.800;   4;eor
     1691;19760209;   5;    2.2;   6.3;   8.0; 1007.80;   87.00;   1.6;    3.0;    0.4;   -0.3;   5.1;   0.1;   1;    0.000;   3;eor
     1691;19760210;   5;    2.8;   6.7;   8.0;  997.40;   89.00;   3.1;    3.3;    2.0;    0.4;   7.7;   1.9;   8;    0.000;   2;eor
     1691;19760211;   5;    2.0;   5.6;   6.7;  989.20;   79.00;   2.8;    5.0;    0.7;   -2.6;  12.4;   1.7;   8;    2.500;   1;eor
     1691;19760212;   5;    1.2;   6.0;   8.0;  986.30;   91.00;   3.7;    2.2;    0.0;   -1.1;  10.3;   4.8;   8;    0.000;   1;eor
     1691;19760213;   5;    0.5;   5.6;   8.0;  971.40;   86.00;   4.1;    1.8;   -0.2;   -0.1;  11.8;   4.3;   8;    0.000;   1;eor
     1691;19760214;   5;   -3.4;   4.1;   7.7;  989.20;   84.00;   2.2;   -0.2;   -4.5;   -3.6;   6.2;   0.1;   7;    0.000;   4;eor
     1691;19760215;   5;   -3.0;   4.0;   8.0; 1002.60;   83.00;   2.1;   -1.7;   -4.6;   -7.2;   4.6;   0.0;   0;    0.000;   4;eor
     1691;19760216;   5;    0.6;   5.6;   8.0; 1010.20;   88.00;   1.7;    1.5;   -3.2;   -3.3;   8.2;   0.0;   7;    0.000;   4;eor
     1691;19760217;   5;    0.0;   5.6;   8.0; 1003.60;   91.00;   2.6;    1.2;   -0.7;   -0.8;   7.7;   0.0;   0;    0.000;   3;eor
     1691;19760218;   5;    0.8;   5.6;   5.0;  997.00;   84.00;   2.0;    3.5;   -0.3;   -0.8;   6.2;   0.0;   0;    1.000;   3;eor
